,TIENDA_ID,min_mes,max_mes,min,max,prom,desvstd,skewness,kurtosis,q1,q10,q25,q50,q75,q90,q99,ENTORNO_DES,Meta_venta,ratio
137,138,202301,202412,438591.06,1203195.21,783578.701904762,202911.01986191844,0.19832859366935307,-0.453758939159139,448907.584,520701.46,673871.76,789798.83,901959.4,1042064.38,1171557.206,Receso,516000,1.5185633757844224
138,139,202301,202412,606386.32,1436204.42,1140978.47,173101.68960398383,-1.25491809397515,3.603465261680362,679964.9519999999,985582.13,1073753.41,1136580.93,1259386.3,1312722.99,1414372.706,Hogar,490000,2.3285274897959183
140,141,202301,202412,115339.51,1675300.99,1224569.7785714287,424995.34106255125,-1.8938051254465582,2.927941915741385,122351.848,574820.34,1241417.04,1331923.22,1470840.59,1535329.97,1654375.242,Hogar,490000,2.4991219970845484
141,142,202301,202412,763712.61,2148743.06,1610527.2495238096,282907.72195215453,-1.0833955426184343,3.223007156131358,869862.928,1313784.1,1522934.76,1608002.87,1767357.74,1891620.65,2101100.2320000003,Hogar,490000,3.2867903051506318
142,143,202301,202412,469323.91,1146977.39,939240.9795238095,154753.03587669262,-1.3149083403380386,3.011097546222223,526591.864,776498.49,861129.36,929672.95,1073937.65,1095942.0,1137992.5459999999,Hogar,490000,1.916818325558795
143,144,202301,202412,731633.85,2121477.31,1660904.7419047619,332475.20839964197,-1.0434044614361673,1.5567576704679094,825652.706,1290765.02,1486051.63,1659213.48,1919260.93,1986975.77,2100825.796,Receso,516000,3.2188076393503136
144,145,202301,202412,446281.1,1333251.98,1041933.7885714287,197811.25576887128,-1.0868833444726687,2.9840237237317173,527938.306,913759.55,921611.67,1052296.65,1135191.52,1296626.6,1326300.558,Hogar,490000,2.1263954868804666
145,146,202301,202412,230585.54,1678649.9,1175031.078,376089.5910230392,-1.5760230214943627,2.124967419685187,246841.9932,554794.8150000001,1152007.6925,1262502.605,1335109.1475,1463954.617,1659711.0267999999,Base,480000,2.4479814125
146,147,202301,202412,685681.02,1909721.27,1531411.7757142857,308439.0294935689,-1.2020169320085545,1.3539979131938105,766271.36,1122203.41,1387402.39,1641209.57,1746447.8,1771733.82,1908174.866,Base,480000,3.190441199404762
147,148,202301,202412,633971.68,1602672.6,1276754.1838095237,200060.39099850153,-1.5600189828488376,4.549823676592741,718147.812,1080846.5,1197076.09,1304323.64,1392388.54,1454229.35,1582603.81,Base,480000,2.6599045496031746
148,149,202301,202412,563193.83,1543247.21,1215642.4871428572,204430.74874673018,-1.6239014334957662,4.392206581767862,643584.038,971344.53,1157309.46,1227292.08,1340780.56,1392707.22,1515199.352,Base,480000,2.5325885148809526
150,151,202301,202412,438238.69,1036400.78,855269.4690476191,129324.63787678386,-1.713362805937903,4.582166331533189,489865.478,697273.95,821965.32,875736.15,922784.27,982639.19,1026729.8700000001,Hogar,490000,1.7454478960155493
151,152,202301,202412,508767.95,1407542.26,1057375.7638095238,180409.5826725117,-1.0507559669417053,3.6805454233974326,581647.144,891705.3,987785.65,1075443.33,1144499.88,1226388.62,1386386.8180000002,Hogar,490000,2.1579097220602526
152,153,202301,202412,436298.56,1169780.7,963523.989047619,149992.02027011264,-2.0918076853946452,7.330584652134066,519849.518,879546.38,915394.6,974240.81,1036496.24,1115721.8,1160804.94,Receso,516000,1.8672945524178663
153,154,202301,202412,328095.24,1063048.22,791381.3823809524,159265.9763912594,-0.9124643971714264,2.361040791933449,396599.758,675765.03,687109.98,772828.48,912441.83,935047.98,1051356.104,Base,480000,1.6487112132936508
154,155,202301,202412,583246.83,1770494.09,1357235.7623809525,241181.10420739112,-1.3397897526276534,4.635145299636525,699784.24,1221670.55,1256032.82,1363471.11,1499935.48,1628078.94,1746117.3220000002,Receso,516000,2.6303018650793653
155,156,202301,202412,360977.73,1493883.63,1150550.6171428573,258952.90987050915,-1.5748078653992736,3.609206076372262,423951.258,995973.89,1062019.46,1179684.94,1264501.41,1433843.94,1482094.668,Hogar,490000,2.348062483965015
156,157,202301,202412,1434029.58,3589912.43,2859333.5914285714,432845.34453981544,-1.6745944519375975,5.301118128398381,1632667.778,2443965.58,2746697.58,2909824.87,3100820.84,3220926.14,3538785.796,Base,480000,5.956944982142857
157,158,202301,202412,530349.53,1209267.94,1054007.651904762,146950.05328818454,-2.3955748815999938,7.741403129731115,602889.2660000001,929193.83,1016801.97,1078904.74,1145251.55,1169165.37,1205102.704,Hogar,490000,2.1510360242954327
158,159,202301,202412,818110.4,2241907.3,1672926.6228571427,286744.11173076165,-1.0361620610557114,3.3826707550506865,914932.8200000001,1377149.77,1585486.07,1701094.02,1806428.91,1926326.35,2198385.33,Hogar,490000,3.414135965014577
160,161,202301,202412,560953.48,1567103.12,1178169.1895238096,204079.9106423477,-1.0729735064017059,3.3460699718358824,650250.99,1017878.05,1086880.05,1218933.19,1303864.82,1368784.61,1533577.2980000002,Base,480000,2.45451914484127
161,162,202301,202412,793367.73,2253907.21,1723653.26,294284.7740112848,-1.3610153363853872,4.297994652132163,919916.064,1440189.71,1594318.36,1706506.44,1905505.25,1969295.59,2217342.552,Base,480000,3.5909442916666667
162,163,202301,202412,311200.56,1047647.48,754404.6123809523,170691.87607172428,-0.437084148457927,1.0169547260004141,364123.546,591044.49,653587.01,760545.36,831540.52,971735.44,1037915.336,Base,480000,1.5716762757936507
163,164,202301,202412,470030.16,1346803.16,1038173.8404761904,198807.99658871331,-1.1530131844397005,2.0873078888615715,527886.682,801930.78,963891.96,1083007.94,1137818.57,1231798.36,1331143.282,Base,480000,2.16286216765873
164,165,202301,202412,564069.14,1563981.8,1288146.087142857,229430.02280977048,-1.6954171781343457,4.003746268620354,642626.312,1054762.67,1244411.43,1326769.95,1426744.67,1526297.81,1563110.566,Base,480000,2.683637681547619
165,166,202301,202412,531227.81,1394059.26,1111928.1123809523,190031.88693119836,-1.2788871330431706,3.284252957430946,604089.7300000001,924477.31,1023178.1,1124529.78,1241989.25,1320674.01,1387026.3360000001,Hogar,490000,2.269241045675413
166,167,202301,202412,798107.96,1844889.57,1520423.204761905,230238.09611729364,-1.7121422453297144,4.041702023202543,866302.764,1292642.7,1455356.29,1594080.08,1644754.42,1727985.85,1823779.046,Hogar,490000,3.1029044995140915
167,168,202301,202412,545795.76,1589224.16,1145818.8314285714,260499.73869385183,-0.3334968167709609,-0.313466638228614,605784.866,877620.86,948034.42,1137894.65,1397475.14,1420569.77,1556902.0720000002,Receso,516000,2.220579130675526
168,169,202301,202412,662023.71,1485213.75,1185080.7704761904,187783.76722113072,-0.9046507112250972,1.9090493904537316,718555.612,963060.99,1126028.25,1181383.92,1275289.71,1388411.8,1482540.054,Base,480000,2.468918271825397
170,171,202301,202412,106526.78,1289290.74,1050190.6985,274468.09093537397,-2.6653527615805452,7.632539985191112,186031.5409,899173.324,1050626.795,1113594.0150000001,1192255.38,1231065.877,1284258.4456,Hogar,490000,2.1432463234693877
171,172,202301,202412,60278.6,1631155.03,1174118.0960000001,376680.9001240189,-1.685826154754691,3.231955869723346,146300.0246,675557.09,1156982.2974999999,1276498.23,1336354.21,1487840.3100000003,1628258.1057,Receso,516000,2.275422666666667
172,173,202301,202412,517103.17,1336740.03,1153864.0123809522,168375.90398358533,-2.8188510296452476,10.547031842814869,623239.0079999999,1060408.4,1096347.13,1176035.95,1266053.32,1294453.9,1328459.5280000002,Hogar,490000,2.354824515063168
173,174,202301,202412,920357.99,2290566.92,1895043.3395238097,280575.99427517626,-2.165661543352838,6.908076762934188,1053742.938,1605240.62,1854805.73,1905153.19,2036821.84,2153083.22,2264244.396,Hogar,490000,3.8674353867832854
174,175,202301,202412,1430976.74,3472203.28,2724054.2928571426,492388.11112645274,-0.6347407004759836,0.9937489891594224,1566908.2,2196945.52,2397495.79,2778415.61,2994250.92,3381949.76,3454233.202,Base,480000,5.675113110119047
175,176,202301,202412,666496.26,1683283.59,1350463.4238095237,193923.94412714813,-2.1654624846267843,7.668479627812543,771227.546,1192078.89,1316415.88,1416758.96,1427042.92,1486110.02,1644501.9400000002,Hogar,490000,2.7560478036929057
176,177,202301,202412,328942.53,928299.57,699465.2828571429,137727.78701322502,-0.689727195387086,1.3829780837710817,367002.662,587864.42,623513.91,722629.42,785763.02,842593.04,925795.71,Base,480000,1.4572193392857142
177,178,202301,202412,518569.31,1379816.92,1008310.087142857,179711.3162936357,-0.342726272348393,2.1823729201469573,583612.13,864406.3,930467.13,981303.46,1095614.93,1203222.62,1362919.166,Base,480000,2.1006460148809523
178,179,202301,202412,779526.78,1887044.21,1565351.891904762,230055.19947238007,-1.9806819495191255,6.236608272718016,892691.06,1353779.14,1496422.11,1586514.2,1731939.58,1773308.97,1866115.416,Hogar,490000,3.19459569776482
180,181,202301,202412,34949.05,2544381.51,1902876.4819047619,617070.6653348141,-2.113458954102787,4.06844500072744,144831.39,970039.18,1973402.59,2105847.94,2193362.66,2367829.11,2509494.11,Hogar,490000,3.883421391642371
181,182,202301,202412,745706.06,1964283.27,1535507.800952381,240704.6581724591,-1.628504623918696,5.321925078251287,850718.48,1305149.99,1468720.68,1559194.58,1679773.83,1766949.2,1926635.8660000002,Hogar,490000,3.133689389698737
182,183,202301,202412,447305.63,1685863.61,1186698.0228571428,268612.8532371615,-0.40003627615234716,2.193997973538998,554499.892,985031.62,1061613.06,1184314.89,1297772.4,1485386.61,1684721.7100000002,Receso,516000,2.2998023698781838
183,184,202301,202412,204880.79,1707518.09,1362182.454761905,348549.36140108044,-2.358960718393315,6.234935364833074,289361.34400000004,1226166.53,1338840.54,1428909.34,1503640.66,1675840.05,1704231.798,Hogar,490000,2.779964193391643
184,185,202301,202412,555053.53,1510389.98,1113307.3271428572,201776.32878562517,-0.5334034760391955,2.2928780373646247,622179.426,899118.61,1048527.98,1104144.32,1220423.47,1365934.53,1495641.472,Receso,516000,2.157572339424142
185,186,202301,202412,823868.95,2362481.72,1850584.3352380951,335006.8320007779,-1.1714695841716902,3.3932288808050566,964637.8359999999,1600126.69,1694925.79,1854392.11,2076167.7,2222783.16,2356690.04,Base,480000,3.8553840317460315
186,187,202301,202412,648678.91,1491104.59,1234650.1099999999,198855.22576012375,-1.1723403751163548,2.4688212374208462,716620.696,1022011.42,1146949.66,1249729.83,1381686.33,1482166.78,1490912.364,Base,480000,2.5721877291666666
187,188,202301,202412,409548.09,980799.18,770365.3847619047,131285.85222506468,-0.7667437353138449,1.5960422261815048,448322.128,627576.58,707358.98,761501.81,863161.38,928678.25,974924.2400000001,Receso,516000,1.4929561720191953
188,189,202301,202412,490374.36,1176964.33,855515.2514285715,167168.94808649432,0.1707080280630999,0.10909007212277055,521254.31799999997,703423.42,779480.15,813197.05,928689.04,1081247.5,1161621.202,Base,480000,1.7823234404761907
190,191,202301,202412,248865.6,635120.72,454438.0538095239,99400.03644855267,-0.21669798969769702,-0.3385703587512001,259803.332,311954.49,393661.72,455684.45,528163.48,557001.54,627543.186,Receso,516000,0.8806939027316354
191,192,202301,202412,505493.93,1345108.84,1093865.504761905,178845.93833591664,-1.6423868687475005,5.096466336545413,588607.894,983720.19,1007796.39,1114503.4,1179406.35,1279182.7,1341037.58,Base,480000,2.2788864682539685
192,193,202301,202412,432039.79,1243117.03,971142.1385714286,223754.88028564674,-1.1770440237339315,0.7932244963177664,447808.548,623971.18,882415.45,1026018.34,1123384.68,1196006.21,1234358.1060000001,Hogar,490000,1.9819227317784258
193,194,202301,202412,200990.27,1718985.98,1240195.8661904763,400402.4318379718,-1.336109463719396,1.4504856388844236,254985.718,547467.2,1148511.09,1306013.98,1575569.44,1605319.81,1697395.824,Base,480000,2.5837413878968256
194,195,202301,202412,296170.12,885950.18,691416.3452380953,116164.21854287178,-1.8441505876134405,6.302017530837906,353427.126,609401.03,651662.12,690908.97,768482.4,779985.46,870409.41,Hogar,490000,1.4110537657920312
195,196,202301,202412,984342.18,3010948.42,2296506.8090476193,513700.26996024087,-0.6442948031756284,0.45865272614778796,1128805.692,1757620.92,1974172.25,2296873.9,2672056.47,2904044.46,2992862.416,Receso,516000,4.450594591177557
196,197,202301,202412,363440.4,1230428.41,978779.0533333333,190019.23798294,-1.6921920659799157,4.5994510053544975,442691.78,814004.04,892200.85,1021640.35,1055342.99,1170836.21,1225655.034,Base,480000,2.039123027777778
197,198,202301,202412,9975.81,1001834.44,731622.5728571428,248728.87224808775,-1.8202870453446818,3.164706331715609,51520.316,343525.89,738734.61,777504.3,858984.77,934408.92,1000342.0,Base,480000,1.524213693452381
198,199,202301,202412,1597.44,986916.19,656658.9542857142,232616.24956459948,-1.6005118953398991,2.6378075051546586,34245.078,366706.48,617943.8,730392.76,799921.33,807685.82,962532.1220000001,Base,480000,1.368039488095238
200,201,202301,202412,419376.64,1123249.89,914813.9542857142,153226.6770278487,-1.7055662273191907,4.516959586072948,481748.25,771466.87,862033.64,928536.54,1020179.29,1053778.14,1111840.048,Receso,516000,1.772895260243632
201,202,202301,202412,431296.95,1257360.38,982503.6219047619,178693.2319060502,-1.3185357135936866,3.5856990542020175,500864.272,786506.05,932380.66,983544.56,1074566.17,1153202.91,1251465.0059999998,Base,480000,2.0468825456349204
202,203,202301,202412,371195.2,1083524.76,849044.7695238095,161489.79237174237,-0.9282532970262584,2.7446987478379126,437127.602,720522.99,771382.65,831113.58,942897.83,1066638.84,1080272.892,Base,480000,1.76884326984127
203,204,202301,202412,1058170.68,2939543.98,2403815.2214285713,376089.77949349856,-2.2427343636193497,8.08336458665513,1269986.33,2161110.78,2306668.99,2433202.24,2536871.93,2722667.83,2919471.012,Base,480000,5.00794837797619
204,205,202301,202412,514274.23,1324288.51,1077040.9857142856,183095.1450395693,-1.3086590025967355,3.346099330452716,590259.958,906350.36,972327.6,1084991.09,1202983.69,1308547.52,1322376.86,Receso,516000,2.0872887320044295
205,206,202301,202412,440049.68,1767156.52,1285650.9414285715,296333.776751354,-0.8511947028518321,1.9626477591950615,560959.042,1045485.31,1095693.34,1255451.47,1495673.14,1603973.95,1740826.736,Receso,516000,2.4915715919158363
206,207,202301,202412,841330.62,2272510.46,1780978.5719047617,303806.3876398921,-1.2486035511485043,3.610692732915306,972964.972,1503197.39,1641692.79,1779290.07,1977268.65,2060867.56,2256658.506,Base,480000,3.710372024801587
207,208,202301,202412,412462.18,1631514.76,1187406.1328571427,281194.45389041177,-0.7770900572121163,1.617534214787265,498367.656,914950.86,1052778.36,1188424.73,1314880.25,1554043.83,1620896.536,Base,480000,2.4737627767857138
208,209,202301,202412,657958.17,3374319.87,2083230.2433333334,678627.9928895915,0.03054896045588137,-0.4122105471995816,796950.838,1422771.75,1567436.61,2050225.91,2636565.02,2921081.73,3318054.234,Receso,516000,4.0372679134366924
210,211,202301,202412,571933.74,1613240.09,1260740.0138095238,231816.39792975978,-1.4404792953200414,3.3439255187084638,622117.196,1052269.42,1200881.03,1283294.06,1380661.56,1473371.35,1605646.172,Hogar,490000,2.5729388036929057
211,212,202301,202412,775998.98,2189172.29,1731331.8152380951,332857.154277064,-1.2020562215812305,2.2097768529379898,860475.742,1389001.33,1579896.11,1749751.14,1948704.07,2056155.09,2184792.766,Base,480000,3.6069412817460313
212,213,202301,202412,418879.45,1469331.38,1070126.549047619,249021.5338772207,-0.8042367848834936,0.8310548168595786,486895.878,780719.39,946534.17,1124395.11,1231795.64,1340276.8,1447819.524,Receso,516000,2.0738886609449985
213,214,202301,202412,655606.82,1496769.41,1241931.281904762,179320.5207506681,-1.766917995951421,4.921747965409322,728155.306,1060996.42,1185974.57,1251872.88,1338079.09,1401792.66,1481654.194,Receso,516000,2.406843569582872
214,215,202301,202412,583201.14,1627593.99,1304849.7495238094,220951.21604117553,-1.67226255049632,4.786501703259441,688588.4180000001,1127708.98,1177766.89,1336499.8,1439196.34,1507791.29,1607217.178,Receso,516000,2.528778584348468
215,216,202301,202412,488252.18,1578909.97,1096489.5142857144,233250.77203267434,-0.33320309387056235,1.4406534542305471,559904.9839999999,893160.25,980029.33,1101265.7,1253822.32,1354225.06,1543204.1960000002,Hogar,490000,2.237733702623907
216,217,202301,202412,559988.42,1486026.17,1192133.7128571428,183286.16802768104,-1.9459549146519133,6.727249526592582,654558.74,1085890.87,1124149.77,1221882.46,1295273.12,1315512.65,1470312.358,Hogar,490000,2.432925944606414
217,218,202301,202412,948006.96,2922760.61,2278412.1876190477,428774.730978637,-1.3517749165533226,3.5011666602975864,1132023.422,1888282.3,2036739.75,2262803.8,2578559.96,2705464.76,2885867.772,Hogar,490000,4.649820791059281
218,219,202301,202412,54044.94,3279066.01,1986592.8129999998,1029219.8921994438,-0.6981689292919137,-1.0469526510761331,122543.227,522892.756,977971.5975,2440448.955,2749715.8649999998,2929333.378,3241922.7523,Hogar,490000,4.0542710469387755
220,221,202301,202412,937136.38,2377157.94,1961093.310952381,307525.7125236493,-1.7793050125509946,5.38462941412466,1080247.482,1737025.58,1837684.05,1979098.35,2179156.48,2264320.0,2361033.794,Receso,516000,3.800568432078258
