"TIENDA_ID","PLAZA_CVE","NIVELSOCIOECONOMICO_DES","ENTORNO_DES","MTS2VENTAS_NUM","PUERTASREFRIG_NUM","CAJONESESTACIONAMIENTO_NUM","LATITUD_NUM","LONGITUD_NUM","SEGMENTO_MAESTRO_DESC","LID_UBICACION_TIENDA","DATASET","direccion","codigo_postal","estado"
278,4,"C","Hogar",112.52,12,0,25.65557,-100.08114,"Hogar Reunión","UT_CARRETERA_GAS","TRAIN","Oxxo, Calle Real De San Pablo, Real de San Jose, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
37,4,"D","Hogar",109.93,12,0,25.61395,-100.17367,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Camino a las Espinas, Santa Mónica, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
43,4,"CD","Hogar",0,12,0,25.61009,-100.15445,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Mercurio, Los Cometas, San Roque, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
44,4,"CD","Hogar",93.28,12,9,25.61295,-100.15086,"Hogar Reunión","UT_DENSIDAD","TRAIN","Plutón, Los Cometas, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
685,4,"C","Base",0,0,0,25.62251,-100.11564,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Calle Aurora, Aurora, Benito Juárez, Juárez, Nuevo León, 67294, México","67294","Nuevo León"
687,4,"C","Hogar",135.12,13,0,25.66008,-100.20738,"Hogar Reunión","UT_DENSIDAD","TRAIN","Camino Vecinal, Gustavo Diaz Ordaz, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
688,4,"C","Base",114.99,13,0,25.66385,-100.16292,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Carretera a Reynosa, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
689,4,"C","Hogar",124.11,13,0,25.6576,-100.19825,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Presa Manuel Ávila Camacho, SCOP, Guadalupe, Nuevo León, 67202, México","67202","Nuevo León"
45,4,"CD","Hogar",95.22,14,7,25.60885,-100.15186,"Hogar Reunión","UT_DENSIDAD","TRAIN","Jardín de Niños Centenario de la Revolución, Asteroides, Los Cometas, San Roque, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
842,4,"C","Hogar",86.38,12,0,25.66859,-100.20566,"Hogar Reunión","UT_DENSIDAD","TRAIN","Roma, San Sebastián, Guadalupe, Nuevo León, 67188, México","67188","Nuevo León"
249,4,"D","Base",110,10,0,25.64624,-100.09664,"Parada Técnica","UT_GAS_URBANA","TRAIN","Avenida Licenciado Arturo B. De la Garza, Joaquín Garza y Garza, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
101,4,"C","Hogar",0,13,0,25.6252,-100.11314,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida de las Aves, Vistas de San Juan, La Paz, Benito Juárez, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
794,4,"C","Hogar",108.38,14,0,25.62578,-100.10845,"Hogar Reunión","UT_DENSIDAD","TRAIN","Benito Juárez, Juárez, Nuevo León, 67294, México","67294","Nuevo León"
104,4,"C","Hogar",0,13,0,25.66592,-100.09583,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Avenida Vista de la Montaña, Vistas del Río, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
109,4,"B","Hogar",0,13,0,25.6497,-100.07945,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Flor De Loto, Mirador del Parque, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
238,4,"C","Hogar",125.16,12,14,25.67126,-100.15907,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Diagonal, Santa Cruz, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
112,4,"B","Base",0,13,0,25.63771,-100.14633,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Profesor Eloy Cavazos, Juárez, Nuevo León, 67199, México","67199","Nuevo León"
233,4,"C","Base",102.97,13,10,25.6675,-100.17705,"Oficinistas","UT_GAS_URBANA","TRAIN","Oxxo, Carretera a Reynosa, Guadalupe, Nuevo León, 67193, México","67193","Nuevo León"
812,4,"C","Hogar",106.61,14,0,25.63369,-100.08873,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Colinas De La Morena, Arboledas del Parque, Benito Juárez, Juárez, Nuevo León, 67262, México","67262","Nuevo León"
225,4,"D","Base",118.72,10,0,25.65933,-100.1462,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Carretera a Reynosa, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
825,4,"C","Hogar",116.88,13,0,25.621,-100.1357,"Hogar Reunión","UT_DENSIDAD","TRAIN","Boulevard San Antonio, San Francisco, Juárez, Nuevo León, 67276, México","67276","Nuevo León"
829,4,"C","Hogar",115.45,14,0,25.6583,-100.0982,NA,"UT_DENSIDAD","TRAIN","Vista del Arroyo, Vistas del Río, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
788,4,"C","Hogar",102.92,14,0,25.62279,-100.14207,"Hogar Reunión","UT_DENSIDAD","TRAIN","Santa Julia Residencial, Juárez, Nuevo León, 67276, México","67276","Nuevo León"
845,4,"C","Hogar",106.03,14,0,25.6792,-100.179,"Hogar Reunión","UT_DENSIDAD","TRAIN","Peninsula, Dos Ríos, Guadalupe, Nuevo León, 67169, México","67169","Nuevo León"
128,4,"BC","Base",95.54,10,6,25.65119,-100.19772,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Prolongación Francia 86, Portales de la Silla, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
216,4,"C","Hogar",130.4,12,0,25.62346,-100.17471,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Santa María, Santa Mónica, Juárez, Nuevo León, 67280, México","67280","Nuevo León"
724,4,"C","Hogar",0,0,0,25.63517,-100.18604,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Benito Juárez, Juárez, Nuevo León, 67280, México","67280","Nuevo León"
861,4,"C","Base",0,0,0,25.69839,-100.11424,"Hogar Reunión","UT_DENSIDAD","TRAIN","Prolongación Ruíz Cortines, Lomas de Fatima, Juárez, Nuevo León, 66670, México","66670","Nuevo León"
862,4,"C","Hogar",0,0,0,25.64401,-100.14872,"Hogar Reunión","UT_DENSIDAD","TRAIN","Carretera A San Roque, Juárez, Nuevo León, 67199, México","67199","Nuevo León"
868,4,"C","Hogar",0,0,0,25.64498,-100.10663,"Barrio Competido","UT_DENSIDAD","TRAIN","Camino a La Paz, Benito Juárez, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
198,4,"BC","Base",118,10,0,25.64738,-100.09982,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Licenciado Julio Cisneros, Joaquín Garza y Garza, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
163,4,"C","Base",114.24,12,11,25.64966,-100.18897,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Avenida Profesor Eloy Cavazos, Rincón de Guadalupe, Guadalupe, Nuevo León, 67193, México","67193","Nuevo León"
759,4,"C","Hogar",0,0,0,25.61631,-100.13266,"Hogar Reunión","UT_DENSIDAD","TRAIN","Boulevard San Antonio, San Francisco, Juárez, Nuevo León, 67276, México","67276","Nuevo León"
63,4,"D","Hogar",108.53,12,5,25.66645,-100.10365,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Vista de Huizache, Vistas del Río, Benito Juárez, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
263,4,"C","Hogar",144.12,13,12,25.67809,-100.16256,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Río Pánuco, Dos Ríos, Guadalupe, Nuevo León, 67116, México","67116","Nuevo León"
67,4,"C","Receso",97.71,12,6,25.67955,-100.11205,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Libramiento Norte de Monterrey, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
741,4,"C","Hogar",0,0,0,25.6503,-100.09787,"Hogar Reunión","UT_DENSIDAD","TRAIN","Licenciado Benito Juárez, Joaquín Garza y Garza, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
68,4,"D","Hogar",102.87,13,7,25.64911,-100.1431,"Hogar Reunión","UT_GAS_URBANA","TRAIN","OXXO, América Unida, America Unida, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
751,4,"C","Hogar",0,0,0,25.68108,-100.07976,"Hogar Reunión","UT_DENSIDAD","TRAIN","Valle de Santa Isabel, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
69,4,"C","Hogar",101.82,12,7,25.61119,-100.17794,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Arcadia, Arcadia, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
257,4,"C","Hogar",106,12,14,25.66678,-100.16033,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Topacio, Santa Cruz, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
755,4,"C","Hogar",0,0,0,25.6718,-100.07631,"Barrio Competido","UT_DENSIDAD","TRAIN","Valle de Santa Isabel, Benito Juárez, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
756,4,"C","Hogar",0,0,0,25.63392,-100.12148,"Hogar Reunión","UT_DENSIDAD","TRAIN","Los Agaves, La Paz, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
758,4,"C","Base",0,0,0,25.62464,-100.11749,"Parada Técnica","UT_GAS_URBANA","TRAIN","Callejón Antiguo Camino de San Roque, Vistas de San Juan, La Paz, Benito Juárez, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
76,4,"CD","Hogar",109.21,13,7,25.6064,-100.16801,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Los Reguiletes, Los Rehiletes, Fresnillo, San Roque, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
62,4,"CD","Base",85.25,12,9,25.64195,-100.11259,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Loma De Piedra, Paseo de las Lomas, Benito Juárez, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
762,4,"C","Hogar",0,0,0,25.6793,-100.09175,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Toledo, Praderas de San Juan, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
256,4,"C","Hogar",95,10,0,25.65545,-100.12373,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Hacienda San Andrés, Hacienda Santa Lucía, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
78,4,"CD","Hogar",115.44,13,9,25.68897,-100.11577,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida del Río, Anzures, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
85,4,"C","Receso",116.98,14,10,25.64717,-100.09112,"Oficinistas","UT_DENSIDAD","TRAIN","5 de Mayo, Centro, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
776,4,"C","Hogar",0,0,0,25.61936,-100.12416,"Oficinistas","UT_DENSIDAD","TRAIN","Juárez, Nuevo León, 67255, México","67255","Nuevo León"
86,4,"C","Hogar",116.12,12,9,25.68957,-100.11101,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Puerto Cabello, Los Puertos 1° y2° sector, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
89,4,"B","Hogar",115.77,12,9,25.64365,-100.08587,"Hogar Reunión","UT_DENSIDAD","TRAIN","Boulevard Hacienda San José, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
778,4,"C","Base",0,0,0,25.64885,-100.08403,"Barrio Competido","UT_TRAFICO_VEHICULAR","TRAIN","Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
781,4,"C","Hogar",89.47,13,0,25.6386,-100.1923,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Tepatitlán, Tierra Propia, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
96,4,"C","Base",92.45,11,10,25.64882,-100.11601,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Señora Bertha Pérez De González, Residencial San Juan, Benito Juárez, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
782,4,"C","Hogar",0,0,0,25.6037,-100.1814,"Barrio Competido","UT_DENSIDAD","TRAIN","Calle Cerro De La Campana, Privadas de La Silla, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
787,4,"C","Hogar",0,0,0,25.61143,-100.14326,"Barrio Competido","UT_DENSIDAD","TRAIN","Monte Ideal, Monte Kristal, Juárez, Nuevo León, 67276, México","67276","Nuevo León"
476,4,"C","Base",97.14,13,17,25.65174,-100.16009,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Avenida Paseo de Guadalupe, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
573,4,"C","Hogar",0,13,0,25.61552,-100.15421,"Hogar Reunión","UT_DENSIDAD","TRAIN","Magdalena, Viviendas Magdalena, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
491,4,"B","Hogar",0,13,0,25.61903,-100.14562,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Las Torres, Monte Kristal, Juárez, Nuevo León, 67276, México","67276","Nuevo León"
576,4,"C","Hogar",110.74,12,5,25.65319,-100.20294,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Acapulco, Acapulco, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
489,4,"B","Hogar",0,13,0,25.63466,-100.15852,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Callejón Camino a Rancho Viejo, Juárez, Nuevo León, 67199, México","67199","Nuevo León"
578,4,"C","Hogar",0,13,0,25.60816,-100.16515,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Acueducto, Santa Mónica, Fresnillo, San Roque, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
488,4,"B","Hogar",0,13,0,25.61455,-100.17592,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Santa Alicia, Santa Mónica, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
487,4,"B","Hogar",0,13,0,25.63661,-100.17872,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Jesús García, Heroes de Nacozari, Juárez, Nuevo León, 67280, México","67280","Nuevo León"
354,4,"C","Base",101,10,10,25.65599,-100.18227,"Oficinistas","UT_GAS_URBANA","TRAIN","Oxxo, Avenida Maestro Israel Cavazos Garza, Guadalupe, Nuevo León, 67193, México","67193","Nuevo León"
579,4,"C","Hogar",0,0,0,25.66445,-100.1007,"Hogar Reunión","UT_DENSIDAD","TRAIN","Vista de Huizache, Vistas del Río, Benito Juárez, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
478,4,"C","Hogar",78.49,11,8,25.63906,-100.18691,"Hogar Reunión","UT_DENSIDAD","TRAIN","Jardines de La Silla, Tierra Propia, Guadalupe, Nuevo León, 67280, México","67280","Nuevo León"
477,4,"C","Hogar",0,13,0,25.69536,-100.117,"Hogar Reunión","UT_DENSIDAD","TRAIN","París, Anzures, Juárez, Nuevo León, 66670, México","66670","Nuevo León"
569,4,"C","Receso",0,13,0,25.62041,-100.10528,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo Gas, Carretera a San Mateo, Los Huertos, Benito Juárez, Juárez, Nuevo León, 67294, México","67294","Nuevo León"
325,4,"C","Hogar",103,10,9,25.68066,-100.1747,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Camino a las Escobas, Dos Ríos, Guadalupe, Nuevo León, 67169, México","67169","Nuevo León"
586,4,"C","Base",102.14,12,0,25.6606,-100.15012,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Carretera a Reynosa, Nuevo León, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
323,4,"C","Hogar",103,11,7,25.65474,-100.19161,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Fátima, Santa María, Guadalupe, Nuevo León, 67198, México","67198","Nuevo León"
357,4,"C","Hogar",99.48,13,17,25.64439,-100.18586,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Oxxo, Avenida Acueducto, Guadalupe, Nuevo León, 67193, México","67193","Nuevo León"
469,4,"C","Base",110.53,13,12,25.67482,-100.19868,"Parada Técnica","UT_DENSIDAD","TRAIN","San Antonio, Los Lermas, Guadalupe, Nuevo León, 67188, México","67188","Nuevo León"
589,4,"C","Hogar",107.21,13,0,25.63988,-100.19627,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Maestro Israel Cavazos Garza, Rincón de la Sierra, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
466,4,"C","Hogar",77.01,11,5,25.65171,-100.19697,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Profesor Eloy Cavazos, Santa María, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
463,4,"CD","Hogar",117.62,13,9,25.66278,-100.17165,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Vaquerías, Valle del Sol, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
592,4,"C","Hogar",104.63,13,0,25.64027,-100.20374,"Hogar Reunión","UT_DENSIDAD","TRAIN","Callejón Villas De Marsella, Rincón de la Sierra, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
454,4,"C","Hogar",133.34,13,7,25.68396,-100.17319,"Hogar Reunión","UT_DENSIDAD","TRAIN","Rio la Plata, Dos Ríos, Guadalupe, Nuevo León, 67116, México","67116","Nuevo León"
313,4,"C","Hogar",101,13,9,25.66092,-100.1955,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Pablo Livas, Zertuche, Guadalupe, Nuevo León, 67202, México","67202","Nuevo León"
342,4,"C","Hogar",90,10,7,25.65693,-100.17219,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Xochimilco, Xochimilco, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
343,4,"C","Hogar",113,11,11,25.6585,-100.1898,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Pablo Livas, 3 Caminos, Guadalupe, Nuevo León, 67190, México","67190","Nuevo León"
542,4,"B","Hogar",0,13,0,25.6263,-100.09652,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Avenida Las Lomas, Las Lomas, Los Huertos, Benito Juárez, Juárez, Nuevo León, 67262, México","67262","Nuevo León"
543,4,"B","Hogar",0,13,0,25.65013,-100.07336,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Paseo De San Juan, Rinconada San Juan, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
544,4,"B","Hogar",0,13,0,25.64653,-100.06443,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Efrain, Mirador San Antonio, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
532,4,"B","Hogar",0,13,0,25.68988,-100.10206,"Barrio Competido","UT_DENSIDAD","TRAIN","Oxxo Lomas Anzures, Calle Loma Larga Poniente, Lomas Anzures y Puertos 4, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
531,4,"C","Hogar",119,13,11,25.66834,-100.20095,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Las Torres, La Playa, Guadalupe, Nuevo León, 67188, México","67188","Nuevo León"
546,4,"B","Hogar",0,13,0,25.62223,-100.09129,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Desierto De Atacama, Praderas de Oriente, Benito Juárez, Juárez, Nuevo León, 67262, México","67262","Nuevo León"
547,4,"B","Base",0,13,0,25.66161,-100.14385,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Coahuila, Nuevo León, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
529,4,"B","Hogar",0,13,0,25.64248,-100.1225,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Esperanza, La Esperanza, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
527,4,"B","Hogar",0,13,0,25.64268,-100.10129,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Encino, Haciendas de Villa Juárez, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
524,4,"B","Hogar",0,13,0,25.64402,-100.05898,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Funitas, Mirador San Antonio, Juárez, Nuevo León, 67262, México","67262","Nuevo León"
551,4,"C","Hogar",0,13,0,25.66131,-100.10421,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Circunvalación Vista del Sabino, Vistas del Río, Benito Juárez, Juárez, Nuevo León, 67250, México","67250","Nuevo León"
301,4,"C","Hogar",120,10,10,25.64824,-100.1831,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Jardines de Aragón, Jardines de Andalucia, Guadalupe, Nuevo León, 67193, México","67193","Nuevo León"
552,4,"C","Hogar",0,13,0,25.62981,-100.09465,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Pablo Livas, Las Lomas, Benito Juárez, Juárez, Nuevo León, 67262, México","67262","Nuevo León"
344,4,"C","Hogar",113.11,10,12,25.65219,-100.20159,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Manantial, Campestre La Silla, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
517,4,"B","Hogar",0,13,0,25.68302,-100.0874,"Hogar Reunión","UT_DENSIDAD","TRAIN","Mina san geronimo, Urbi Villa del Real, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
515,4,"B","Hogar",0,13,0,25.63215,-100.09914,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Carretera a San Mateo, Benito Juárez, Juárez, Nuevo León, 67262, México","67262","Nuevo León"
558,4,"C","Hogar",108.4,13,6,25.66055,-100.15006,"Hogar Reunión","UT_DENSIDAD","TRAIN","Carretera a Reynosa, Nuevo León, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
561,4,"C","Hogar",117.26,13,11,25.66779,-100.1394,"Hogar Reunión","UT_DENSIDAD","TRAIN","Profesor Alfredo González Treviño, 31 de Diciembre, Guadalupe, Nuevo León, 67255, México","67255","Nuevo León"
508,4,"B","Hogar",0,13,0,25.61912,-100.12962,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Boulevard San Antonio, San Francisco, La Paz, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
335,4,"C","Hogar",119.72,13,0,25.68401,-100.17951,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Río Nilo, Dos Ríos, Guadalupe, Nuevo León, 67169, México","67169","Nuevo León"
565,4,"C","Hogar",0,13,0,25.66704,-100.10666,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida El Sabinal, Privadas Ocania, Benito Juárez, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
347,4,"CD","Hogar",118,10,0,25.62776,-100.15437,"Hogar Reunión","UT_DENSIDAD","TRAIN","7-Eleven, Calle Hacienda San José, Hacienda San Marcos, Juárez, Nuevo León, 67276, México","67276","Nuevo León"
505,4,"B","Base",0,13,0,25.61653,-100.14059,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Monte Kristal, Monte Kristal, Juárez, Nuevo León, 67276, México","67276","Nuevo León"
566,4,"C","Hogar",0,13,0,25.61549,-100.16955,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Acueducto, Santa Mónica, Juárez, Nuevo León, 67254, México","67254","Nuevo León"
499,4,"B","Hogar",0,13,0,25.61784,-100.17803,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle San Roberto, La Trinidad, Juárez, Nuevo León, 67280, México","67280","Nuevo León"
378,4,"C","Hogar",101.61,13,10,25.63521,-100.19571,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Tequila, Misión de la Silla, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
613,4,"C","Hogar",0,13,0,25.66542,-100.12747,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Colinas del Sol, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
377,4,"C","Base",101.92,12,10,25.67398,-100.19056,"Oficinistas","UT_GAS_URBANA","TRAIN","Oxxo, Calle Cerro de la Silla, Cerro de La Silla, Guadalupe, Nuevo León, 67188, México","67188","Nuevo León"
624,4,"C","Hogar",0,0,0,25.63117,-100.10429,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida los Portales, Portal de Juárez, Benito Juárez, Juárez, Nuevo León, 67262, México","67262","Nuevo León"
609,4,"C","Hogar",112.76,13,7,25.6568,-100.20271,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Profesor Eulogio Flores, Zertuche, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
625,4,"C","Hogar",0,0,0,25.62271,-100.12389,"Barrio Competido","UT_DENSIDAD","TRAIN","OXXO san Antonio 1, Retorno San Martín, San Francisco, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
437,4,"D","Hogar",132.58,13,10,25.6505,-100.19497,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Monterrey, Portales de la Silla, Guadalupe, Nuevo León, 67198, México","67198","Nuevo León"
607,4,"C","Base",113.87,13,0,25.65072,-100.17396,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Xochimilco, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
405,4,"C","Base",114.35,13,11,25.67513,-100.19265,"Oficinistas","UT_GAS_URBANA","TRAIN","Avenida La Senda, Los Lermas, Guadalupe, Nuevo León, 67188, México","67188","Nuevo León"
606,4,"C","Hogar",0,13,0,25.66378,-100.12145,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Las Bugambilias, Paseo las Margaritas, Las Margaritas, Benito Juárez, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
614,4,"C","Hogar",0,0,0,25.69467,-100.10876,"Hogar Reunión","UT_DENSIDAD","TRAIN","1066, Avenida San Remo, Los Puertos 1° y2° sector, Juárez, Nuevo León, 67258, México","67258","Nuevo León"
628,4,"C","Hogar",0,0,0,25.62308,-100.11947,"Hogar Reunión","UT_DENSIDAD","TRAIN","Callejón Paseo de los Marístas, Fuentes del Seminario, Benito Juárez, Juárez, Nuevo León, 67255, México","67255","Nuevo León"
602,4,"C","Hogar",119.59,12,0,25.64834,-100.20994,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Profesor Israel Cavazos, Villa Olimpica, Guadalupe, Nuevo León, 67194, México","67194","Nuevo León"
632,4,"C","Hogar",0,0,0,25.67265,-100.10799,"Hogar Reunión","UT_DENSIDAD","TRAIN","Juárez, Nuevo León, 67258, México","67258","Nuevo León"
601,4,"C","Hogar",115.58,13,10,25.6537,-100.15693,"Hogar Reunión","UT_DENSIDAD","TRAIN","Camino a Vaquerias, Monteverde, Guadalupe, Nuevo León, 67199, México","67199","Nuevo León"
379,4,"C","Hogar",84.9,12,8,25.66388,-100.20391,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Evolución, Tacubaya, Guadalupe, Nuevo León, 67188, México","67188","Nuevo León"
637,4,"C","Hogar",0,0,0,25.66896,-100.1318,"Hogar Reunión","UT_DENSIDAD","TRAIN","Guadalupe, Nuevo León, 67255, México","67255","Nuevo León"
