id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,indice_competencia_500m
6235406,19039462112006822000008154S2,7 ELEVEN SUC 0119 QUERETARO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,2 DE ABRIL-JESÚS DIONISIO GONZÁLEZ,CALLE,ZACATECAS,CALLE,QUERÉTARO,CALLE,5 DE FEBRERO,103.0,,,,,,COLONIA,INDEPENDENCIA,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1898,18,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.65988791,-100.31645448,2014-12,7
2998627,19009462112000472001008154S5,7 ELEVEN SUC 0142 CARR. REYNOSA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,CARRETERA A REYNOSA,AVENIDA,LAS MISIONES,AVENIDA,SAN FRANCISCO,CALLE,SAN PEDRO,,KM 29+200,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,9,Cadereyta Jiménez,1,Cadereyta Jiménez                                                                                             ,027A,23,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.60109595,-99.97137903,2014-12,4
6234893,19039462112003712000008154S8,7 ELEVEN SUC 0145 VENUSTIANO CARRANZA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,VENUSTIANO CARRANZA,CALLE,WASHINGTON,CALLE,5 DE MAYO,CALLE,NICOLÁS BRAVO,328.0,,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1652,30,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67633775,-100.33225562,2010-07,6
6234891,19039462112002762000008154S4,7 ELEVEN SUC 0146 ERICK,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,PASEO DE LOS LEONES,CALLE,PASEO DE LOS DESCUBRIDORES,CALLE,DIEGO VELÁZQUEZ,CALLE,GENGIS KAN,2730.0,,,,,,COLONIA,CUMBRES,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,2684,2,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.71617806,-100.38306056,2010-07,3
6234884,19039462112004102000008154S1,7 ELEVEN SUC 0147 JANITZIO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,AZTECA,CALLE,JARDÍN DEL PARQUE,CALLE,JARDINES DE JANITZIO,CALLE,JARDÍN DE LAS LOMAS,3804.0,,,,,,COLONIA,JARDIN MODELO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,0391,28,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.73518692,-100.35250593,2010-07,3
6234880,19026462112001942000008154S0,7 ELEVEN SUC 0148 CONTRY SOL,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,PASEO DE LAS AMÉRICAS,CALLE,MANUEL ACUÑA,CALLE,PINTORES MEXICANOS,CALLE,JOSÉ CLEMENTE OROZCO,702.0,,,,,,COLONIA,CONTRY LA SILLA,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,2084,14,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.64757623,-100.26759882,2010-07,1
6235833,19039462112003272000008154S3,7 ELEVEN SUC 0149 CONDOMINIOS,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,FLORENCIO ANTILLÓN,CALLE,JUAN IGNACIO RAMÓN,CALLE,RAFAEL PLATÓN SÁNCHEZ,OTRO(ESPECIFIQUE),NINGUNO,1301.0,,,,,,COLONIA,MONTERREY CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1703,14,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.66950291,-100.30131177,2010-07,4
6234873,19019462112000552000008154S3,7 ELEVEN SUC 0150 GARZA AYALA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,DIEGO SALDÍVAR,CALLE,MANUEL VARGAS AYALA,CALLE,ALBERTO C. SILLER,CALLE,NATIVIDAD GARCÍA,200.0,,,,,,COLONIA,GARZA AYALA,,,,,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,0539,4,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.66295206,-100.41384842,2010-07,1
6234866,19039462112002502000008154S4,7 ELEVEN SUC 0151 GARIBALDI,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,JOSÉ GARIBALDI,AVENIDA,CUAUHTÉMOC,CALLE,FRAY SERVANDO TERESA DE MIER,CALLE,MIGUEL HIDALGO Y COSTILLA,856.0,,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1686,12,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.66791283,-100.31742306,2010-07,26
6234892,19039462112005152001008154S5,7 ELEVEN SUC 0152 SERAFIN PEÑA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,SERAFÍN PEÑA,CALLE,ALBINO ESPINOSA,CALLE,RUPERTO MARTÍNEZ,CALLE,PORFIRIO DÍAZ,1214.0,PTE,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1489,13,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67902255,-100.32463349,2010-07,11
6234890,19039462112005142000008154S6,7 ELEVEN SUC 0153 SEGURIDAD SOCIAL,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,SEGURIDAD SOCIAL,AVENIDA,ADOLFO RUÍZ CORTINES,CALLE,HACIENDA LOS MORILLOS,CALLE,HACIENDA DE LOS PINOS,100.0,,,,,,HACIENDA,MITRAS PRIMER SECTOR,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,3470,2,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.73909719,-100.3818084,2010-07,3
6234921,19026462112001282000008154S1,7 ELEVEN SUC 0155 METRO EXPOSICION,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,BENITO JUÁREZ,CALLE,5 DE MAYO,AVENIDA,AZTECA,AVENIDA,GENERAL PLUTARCO ELÍAS CALLES,951.0,,,,,,FRACCIONAMIENTO,AZTECA,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,1419,1,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67965002,-100.24521369,2010-07,5
6234889,19039462112005592000008154S2,7 ELEVEN SUC 0156 ATOYAC,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,ATOYAC,CALLE,REYNOSA,CALLE,SOTO LA MARINA,CALLE,ACAPULCO,401.0,,,,,,COLONIA,MITRAS NORTE,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,0739,1,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.70642623,-100.34838869,2010-07,8
6234883,19039462112002982000008154S8,7 ELEVEN SUC 0159 COMPOSTELA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,AZTLÁN,CALLE,COMPOSTELA,AVENIDA,LICENCIADO RAÚL RANGEL FRÍAS,CALLE,5 DE ENERO,6400.0,,,,,,COLONIA,NUEVA MODELO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,0404,6,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.73107865,-100.34670012,2010-07,4
6234878,19026462112001662001008154S4,7 ELEVEN SUC 0161 ZANJA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,DE LA ZANJA,CALLE,DEL LINDERO,CALLE,PASEO DE CEDROS,OTRO(ESPECIFIQUE),NINGUNO,1601.0,,,,,,COLONIA,PASEO DE SAN MIGUEL,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,2417,18,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.71242891,-100.21089135,2010-07,2
6234879,19026462112001442000008154S1,7 ELEVEN SUC 0162 PABLO LIVAS,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,PABLO LIVAS,CALLE,OLIVO,AVENIDA,SANTA ROSA DE LIMA,CALLE,ALHELÍ,7412.0,,,,,C,COLONIA,SANTA MARIA,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,2027,6,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.65820832,-100.19000495,2010-07,2
6234872,19019462112000462000008154S5,7 ELEVEN SUC 0163 SAN AGUSTIN,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,REAL SAN AGUSTÍN,CALLE,MONTE EVEREST,CALLE,MONTES ALTOS,CALLE,SIERRA VERTIENTES,505.0,5,,,,,FRACCIONAMIENTO,REAL DE SAN AGUSTIN 2DO SECTOR,,,,,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,0257,2,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.65025353,-100.33973305,2010-07,6
9449396,19039462112012082000008154S5,7 ELEVEN SUC 0165 PINO SUAREZ,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,JOSÉ MARÍA PINO SUÁREZ,CALLE,MARIANO MATAMOROS,CALLE,FRAY SERVANDO TERESA DE MIER,CALLE,IGNACIO LÓPEZ RAYÓN,720.0,SUR,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1737,7,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67051197,-100.32008026,2024-05,22
6234894,19039462112002992000008154S7,7 ELEVEN SUC 0166 EL URO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CARRETERA,NACIONAL,CALLE,INGENIERO LUIS M GARCÍA L,PRIVADA,NINGUNO,CALLE,CUENCA,265.0,,,,,,COLONIA,EL URO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,3131,5,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.55288761,-100.23039187,2010-07,1
6234876,19026462112001432000008154S2,7 ELEVEN SUC 0167 MEXICO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,ACAPULCO,AVENIDA,HACIENDA SAN MIGUEL,AVENIDA,MÉXICO,CALLE,LOS AMOLES,100.0,,,,,,COLONIA,HACIENDA DE SAN MIGUEL,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,2455,4,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.72352171,-100.19101073,2010-07,3
6234868,19039462112004842000008154S2,7 ELEVEN SUC 0169 OCAMPO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,MELCHOR OCAMPO,CALLE,IGNACIO ZARAGOZA,ANDADOR,MARIANO ESCOBEDO,CALLE,MIGUEL HIDALGO Y COSTILLA,501.0,PTE,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1741,3,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.66569803,-100.31215045,2010-07,20
6234899,19039462112004552000008154S7,7 ELEVEN SUC 0173 BRAVO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,NICOLÁS BRAVO,CALLE,MARIANO MATAMOROS,CALLE,FRAY SERVANDO TERESA DE MIER,CALLE,20 DE NOVIEMBRE,1411.0,1413,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,4159,7,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67185542,-100.33456135,2010-07,9
6235122,19039722219018632001008154S0,7 ELEVEN SUC 0174 METRO CUAUHTEMOC,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,JOSÉ MARÍA PINO SUÁREZ,AVENIDA,CRISTÓBAL COLÓN,CALLE,REFORMA,AVENIDA,CUAUHTÉMOC,1125.0,,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1243,11,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.68603491,-100.31774512,2010-07,27
6236179,19019462112000221001008154S5,7 ELEVEN SUC 0175 PRESIDENCIA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,JOSÉ VASCONCELOS,CALLE,LICENCIADO BENITO JUÁREZ,CALLE,JOSÉ MARÍA MORELOS Y PAVÓN,CALLE,LÁZARO GARZA AYALA,100.0,,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,012A,19,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.66241978,-100.40347563,2010-07,3
6234865,19039462112003702000008154S9,7 ELEVEN SUC 0176 5 DE MAYO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CUAUHTÉMOC,CALLE,5 DE MAYO,CALLE,WASHINGTON,CALLE,JOSÉ MARIANO JIMÉNEZ,359.0,,,,,,COLONIA,CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1686,33,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67406316,-100.31843794,2010-07,28
6234903,19046462112001562000008154S4,7 ELEVEN SUC 0179 CALLE 6,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES (COSTUREROS),CALLE,6,CALLE,7,CALLE,AURELIO MARTÍNEZ,0.0,SN,,,,,RESIDENCIAL,LAS PUENTES,,,,,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1746,7,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.73776616,-100.27405137,2010-07,3
6234867,19039462112004652000008154S5,7 ELEVEN SUC 0180 GALEANA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,HERMENEGILDO GALEANA,CALLE,15 DE MAYO,CALLE,JUAN IGNACIO RAMÓN,CALLE,VICENTE GUERRERO,540.0,,,,,,COLONIA,MONTERREY CENTRO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,1690,21,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67130857,-100.31330342,2010-07,25
6236228,19046462112001732000008154S3,7 ELEVEN SUC 0182 5A. AVENIDA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,16,CALLE,OCTAVA AVENIDA,CALLE,QUINTA AVENIDA,CALLE,17,254.0,,,,,,COLONIA,JARDINES DE ANAHUAC,,,,,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1074,6,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.73256318,-100.27757791,2010-07,3
6235795,19046462112001852000008154S9,7 ELEVEN SUC 0185 SANTO DOMINGO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,SANTO DOMINGO,CALLE,6,CALLE,ESTADO DE GUERRERO,CALLE,PERICLES,1601.0,,,,,,COLONIA,PRADERAS DE STO. DOMINGO,,,,,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1515,30,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.75157553,-100.25894593,2010-07,5
6234905,19039462112003842000008154S3,7 ELEVEN SUC 0186 CAMINO AL MIRADOR,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,PASEO DE LA PRIMAVERA,CALLE,CAMPOS ELÍSEOS,CALLE,CAMINO AL MIRADOR,CALLE,EL QUIRINAL,5360.0,,,,,,COLONIA,PASEO RESIDENCIAL,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,2805,11,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.6239178,-100.29994241,2010-07,2
6235796,19046462112001202000008154S7,7 ELEVEN SUC 0187 XICOENCATL,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,LICENCIADO ADOLFO LÓPEZ MATEOS,CALLE,MOCTEZUMA,CALLE,XICOTÉNCATL,CALLE,TEXCOCO,1124.0,,,,,,COLONIA,AZTECA,,,,,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1233,29,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.71833494,-100.26746111,2010-07,4
6235797,19046462112001362000008154S9,7 ELEVEN SUC 0188 SABIDURIA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,SABIDURÍA,CALLE,ARTEMISA,AVENIDA,DIEGO DÍAZ DE BERLANGA,CALLE,APOLO,100.0,,,,,,FRACCIONAMIENTO,SANTO DOMINGO,,,,,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1055,3,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.7340462,-100.27073065,2010-07,4
6235364,19046462112002112000008154S7,7 ELEVEN SUC 0189 CORDILLERA DE LOS ANDES,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SELENE,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,1516.0,,,,,,FRACCIONAMIENTO,PASEO DE LOS ANDES 3ER SECTOR,,,,,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,0593,28,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.74037393,-100.25725793,2010-07,3
6235799,19048462112000802001008154S1,7 ELEVEN SUC 0190 PASEO DE LOS ARBOLES,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,15 PONIENTE,CALLE,BAHÍA DE LA PAZ,AVENIDA,PERIMETRAL SUR,CALLE,LOMAS DEL PONIENTE,302.0,,,,,,COLONIA,LOMAS DEL PONIENTE,,,,,19,Nuevo León,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,1261,7,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.69521076,-100.45529026,2010-07,7
6235800,19026462112001342000008154S3,7 ELEVEN SUC 0191 PURINA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,DE LA ZANJA (CONSTITUCCION),AVENIDA,ADOLFO RUÍZ CORTINES,CALLE,DEL SENDERO,CALLE,DEL ZAGUÁN,612.0,,,,,,COLONIA,HACIENDA SAN MIGUEL,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,1300,34,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.70490917,-100.20812225,2010-07,1
6235801,19039462112005782001008154S9,7 ELEVEN SUC 0192 PENELOPE,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,ANÍBAL,CALLE,CERRO DEL FRAILE,OTRO(ESPECIFIQUE),NINGUNO,PRIVADA,CERRO DE LA SILLA,0.0,SN,,,,,COLONIA,CUMBRES 3ER SECTOR,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,267A,66,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.71906414,-100.37621165,2010-07,3
6235802,19039462112004902000008154S4,7 ELEVEN SUC 0194 ESTRELLA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,ALFONSO REYES,AVENIDA,ESTRELLAS,CALLE,PÓLUX,PRIVADA,BETELGEUSE,299.0,,,,,,COLONIA,CONTRY LUX,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,210A,41,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.64085572,-100.28148903,2010-07,4
6235803,19039462112003512000008154S2,7 ELEVEN SUC 0195 BILBAO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,VIKING,AVENIDA,PASEO DE LOS LEONES,OTRO(ESPECIFIQUE),NINGUNO,CALLE,DIAMANT,729.0,,,,,,COLONIA,CUMBRE 6 TO SECTOR,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,395A,12,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.72420351,-100.39429088,2010-07,2
6235804,19039462112005202000008154S8,7 ELEVEN SUC 0196 BACHILLERES,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,AGRÓNOMOS,CALLE,ARQUITECTOS,CALLE,BACHILLERES,CALLE,RÍO PÁNUCO,204.0,,,,,,COLONIA,TECNOLOGICO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,2097,4,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.6484717,-100.29300531,2010-07,9
6235805,19039462112006022001008154S9,7 ELEVEN SUC 0197 PUERTA DEL SOL,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,BOULEVARD,PUERTA DEL SOL,CALLE,MARIANO AZUELA,CALLE,PASEO DE LOS FRESNOS,CALLE,ALFONSO JUNCO,1232.0,,,,,,COLONIA,COLINAS DE SAN JERONIMO,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,4939,4,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.69526874,-100.37153819,2010-07,0
6235806,19046462112001952000008154S7,7 ELEVEN SUC 0198 CASA BLANCA,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CASA BLANCA (CERRO DE LA SILLA),AVENIDA,LONDRES,CALLE,RÍO SAN FERNANDO,CALLE,RÍO BALSAS,600.0,,,,,,FRACCIONAMIENTO,VILLAS DE CASA BLANCA,,,,,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1568,26,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.73254035,-100.23953756,2010-07,3
6235807,19046462112001122001008154S7,7 ELEVEN SUC 0199 ARROYO TOPO CHICO,7-ELEVEN MEXICO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,LAS PUENTES,AVENIDA,CRISTINA LARRALDE DE TREVIÑO,CALLE,MONTE APENINOS,CALLE,SIERRA ALTAMIRA,952.0,,,,,,FRACCIONAMIENTO,LAS PUENTES,,,,,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,0127,1,,EDGARDO.ALVAREZ@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.75027356,-100.26936544,2010-07,4
